cust_id,recency,frequency,monetary,avg_order_value,spend_per_day,loyalty_score
1898.0,15,16,40235.2,2514.7,2514.7,643763.2
1909.0,284,1,1359.8,1359.8,4.771228070175439,1359.8
1916.0,308,11,1148.8,104.43636363636364,3.717799352750809,12636.8
1928.0,87,1,30.0,30.0,0.3409090909090909,30.0
1936.0,44,3,272.4,90.8,6.053333333333333,817.1999999999999
1947.0,283,2,279.6,139.8,0.9845070422535213,559.2
1956.0,116,1,1521.0,1521.0,13.0,1521.0
1960.0,105,4,15700.0,3925.0,148.11320754716982,62800.0
1962.0,278,2,3120.0,1560.0,11.182795698924732,6240.0
1963.0,16,100,199227.754,1992.2775399999998,11719.279647058822,19922775.4
1984.0,57,6,891.8000000000001,148.63333333333335,15.37586206896552,5350.8
1993.0,36,6,1180.6,196.76666666666665,31.908108108108106,7083.599999999999
2000.0,278,3,279.4,93.13333333333333,1.0014336917562723,838.1999999999999
2006.0,11,1,109.4,109.4,9.116666666666667,109.4
2007.0,263,60,14703.1,245.05166666666668,55.69356060606061,882186.0
2011.0,79,9,1340.0,148.88888888888889,16.75,12060.0
2021.0,110,6,1141.9,190.3166666666667,10.287387387387389,6851.400000000001
2023.0,15,23,23287.9,1012.5173913043479,1455.49375,535621.7000000001
2043.0,209,8,8358.4,1044.8,39.80190476190476,66867.2
2051.0,280,6,430.3,71.71666666666667,1.5313167259786478,2581.8
2064.0,20,64,134026.4,2094.1625,6382.2095238095235,8577689.6
2066.0,279,4,11295.9,2823.975,40.3425,45183.6
2068.0,329,2,489.2,244.6,1.4824242424242424,978.4
2079.0,98,39,7891.0,202.33333333333334,79.70707070707071,307749.0
2082.0,219,4,653.6,163.4,2.970909090909091,2614.4
2083.0,264,10,17550.2,1755.02,66.22716981132076,175502.0
2090.0,130,5,10631.5,2126.3,81.15648854961832,53157.5
2091.0,12,19,4692.5,246.97368421052633,360.96153846153845,89157.5
2102.0,252,1,109.8,109.8,0.43399209486166007,109.8
2110.0,136,3,35253.8,11751.266666666668,257.3270072992701,105761.40000000001
2119.0,284,18,42786.7,2377.038888888889,150.12877192982455,770160.6
2122.0,157,2,7043.2,3521.6,44.577215189873414,14086.4
2127.0,174,3,1001.0,333.6666666666667,5.72,3003.0
2129.0,327,5,15876.0,3175.2,48.40243902439025,79380.0
2131.0,285,5,1620.4,324.08000000000004,5.665734265734266,8102.0
2134.0,14,5,5255.6,1051.1200000000001,350.37333333333333,26278.0
2137.0,196,1,112.0,112.0,0.5685279187817259,112.0
2138.0,15,6,12185.6,2030.9333333333334,761.6,73113.6
2142.0,192,9,5503.4,611.4888888888888,28.51502590673575,49530.6
2145.0,327,4,1319.6,329.9,4.023170731707316,5278.4
2151.0,285,3,8400.0,2800.0,29.37062937062937,25200.0
2152.0,275,5,2298.8,459.76000000000005,8.328985507246378,11494.0
2155.0,245,3,2285.0,761.6666666666666,9.288617886178862,6855.0
2161.0,282,5,49559.200000000004,9911.84,175.1208480565371,247796.00000000003
2164.0,165,4,1390.8000000000002,347.70000000000005,8.378313253012049,5563.200000000001
2172.0,251,10,1090.7,109.07000000000001,4.328174603174603,10907.0
2173.0,147,1,60.0,60.0,0.40540540540540543,60.0
2196.0,348,2,330.0,165.0,0.9455587392550143,660.0
2201.0,288,2,279.6,139.8,0.9674740484429066,559.2
2207.0,93,39,6524.1,167.2846153846154,69.40531914893617,254439.90000000002
2208.0,93,1,76.0,76.0,0.8085106382978723,76.0
2218.0,271,5,158.4,31.68,0.5823529411764706,792.0
2221.0,98,1,42.8,42.8,0.4323232323232323,42.8
2222.0,15,11,11459.3,1041.7545454545455,716.20625,126052.29999999999
2226.0,20,4,469.40000000000003,117.35000000000001,22.352380952380955,1877.6000000000001
2234.0,280,1,49.8,49.8,0.17722419928825622,49.8
2237.0,2,188,6887.208,36.634085106382976,2295.736,1294795.1039999998
2248.0,118,13,1595.498,122.73061538461539,13.407546218487395,20741.474000000002
2251.0,327,2,43599.6,21799.8,132.92560975609754,87199.2
2255.0,21,2,148.6,74.3,6.754545454545454,297.2
2256.0,52,6,967.6,161.26666666666668,18.256603773584906,5805.6
2257.0,197,4,2460.0,615.0,12.424242424242424,9840.0
2260.0,108,21,1543.1,73.48095238095237,14.156880733944954,32405.1
2265.0,89,8,2334.2,291.775,25.935555555555553,18673.6
2267.0,315,1,600.0,600.0,1.8987341772151898,600.0
2277.0,279,1,304.0,304.0,1.0857142857142856,304.0
2278.0,162,3,4082.0,1360.6666666666667,25.042944785276074,12246.0
2288.0,276,6,279.3,46.550000000000004,1.008303249097473,1675.8000000000002
2297.0,110,32,108721.7,3397.553125,979.4747747747748,3479094.4
2301.0,267,5,13158.2,2631.6400000000003,49.09776119402985,65791.0
2308.0,90,41,8613.1,210.07560975609758,94.64945054945055,353137.10000000003
2322.0,107,33,153398.9,4648.451515151515,1420.3601851851852,5062163.7
2324.0,114,1,129.8,129.8,1.128695652173913,129.8
2325.0,325,14,1235.4,88.24285714285715,3.7895705521472394,17295.600000000002
2330.0,278,2,2936.6,1468.3,10.525448028673836,5873.2
2345.0,193,1,219.8,219.8,1.1329896907216495,219.8
2353.0,307,14,676.0,48.285714285714285,2.1948051948051948,9464.0
2355.0,285,1,270.0,270.0,0.9440559440559441,270.0
2371.0,229,10,11497.3,1149.73,49.98826086956522,114973.0
2373.0,285,2,240.45,120.225,0.8407342657342657,480.9
2386.0,121,1,396.0,396.0,3.2459016393442623,396.0
2387.0,276,1,49.8,49.8,0.17978339350180506,49.8
2395.0,217,13,1472.2,113.24615384615385,6.753211009174312,19138.600000000002
2397.0,203,9,8000.7,888.9666666666667,39.21911764705882,72006.3
2414.0,258,1,2779.8,2779.8,10.732818532818534,2779.8
2421.0,159,9,4820.6,535.6222222222223,30.128750000000004,43385.4
2428.0,93,38,12111.6,318.7263157894737,128.8468085106383,460240.8
2435.0,285,1,4218.6,4218.6,14.750349650349651,4218.6
2444.0,285,1,900.0,900.0,3.1468531468531467,900.0
2447.0,272,4,3413.46,853.365,12.503516483516483,13653.84
2455.0,329,3,439.40000000000003,146.46666666666667,1.3315151515151515,1318.2
2458.0,101,9,13228.1,1469.788888888889,129.68725490196078,119052.90000000001
2460.0,281,4,2582.5,645.625,9.157801418439716,10330.0
